tile_x,tile_y,zoom,inside_polygon
67720,46465,17,0
67720,46466,17,0
67720,46467,17,0
67720,46468,17,0
67720,46469,17,0
67720,46470,17,0
67720,46471,17,0
67720,46472,17,0
67720,46473,17,0
67720,46474,17,0
67720,46475,17,0
67720,46476,17,0
67720,46477,17,0
67720,46478,17,0
67720,46479,17,0
67720,46480,17,0
67720,46481,17,0
67720,46482,17,0
67720,46483,17,0
67720,46484,17,0
67720,46485,17,0
67720,46486,17,0
67720,46487,17,0
67720,46488,17,0
67720,46489,17,0
67720,46490,17,0
67720,46491,17,0
67720,46492,17,0
67720,46493,17,0
67720,46494,17,1
67720,46495,17,1
67720,46496,17,0
67720,46497,17,1
67720,46498,17,1
67720,46499,17,0
67720,46500,17,1
67720,46501,17,1
67720,46502,17,0
67720,46503,17,0
67720,46504,17,0
67720,46505,17,0
67720,46506,17,0
67720,46507,17,0
67720,46508,17,0
67720,46509,17,0
67720,46510,17,0
67720,46511,17,0
67720,46512,17,0
67720,46513,17,0
67720,46514,17,0
67720,46515,17,1
67720,46516,17,1
67720,46517,17,1
67720,46518,17,1
67720,46519,17,0
67720,46520,17,0
67720,46521,17,0
67720,46522,17,0
67720,46523,17,0
67720,46524,17,0
67720,46525,17,0
67720,46526,17,0
67720,46527,17,0
67720,46528,17,0
67720,46529,17,0
67720,46530,17,0
67720,46531,17,0
67720,46532,17,0
67720,46533,17,0
67720,46534,17,0
67720,46535,17,0
67720,46536,17,0
67720,46537,17,0
67720,46538,17,0
67720,46539,17,0
67720,46540,17,0
67720,46541,17,0
67720,46542,17,0
67720,46543,17,0
67720,46544,17,0
67720,46545,17,0
67720,46546,17,0
67720,46547,17,0
67720,46548,17,0
67720,46549,17,0
67720,46550,17,0
67720,46551,17,0
67720,46552,17,0
67720,46553,17,0
67720,46554,17,0
67720,46555,17,0
67720,46556,17,0
67720,46557,17,0
67720,46558,17,0
67720,46559,17,0
67720,46560,17,0
67720,46561,17,0
67720,46562,17,0
67720,46563,17,0
67720,46564,17,0
67720,46565,17,0
67720,46566,17,0
67720,46567,17,0
67720,46568,17,0
67720,46569,17,0
67720,46570,17,0
67720,46571,17,0
67720,46572,17,0
67720,46573,17,0
67720,46574,17,0
67720,46575,17,0
67720,46576,17,0
67720,46577,17,0
67721,46314,17,0
67721,46315,17,0
67721,46316,17,0
67721,46317,17,0
67721,46318,17,0
67721,46319,17,0
67721,46320,17,0
67721,46321,17,0
67721,46322,17,0
67721,46323,17,0
67721,46324,17,0
67721,46325,17,0
67721,46326,17,0
67721,46327,17,0
67721,46328,17,0
67721,46329,17,0
67721,46330,17,0
67721,46331,17,0
67721,46332,17,0
67721,46333,17,0
67721,46334,17,0
67721,46335,17,0
67721,46336,17,0
67721,46337,17,0
67721,46338,17,0
67721,46339,17,0
67721,46340,17,0
67721,46341,17,0
67721,46342,17,0
67721,46343,17,0
67721,46344,17,0
67721,46345,17,0
67721,46346,17,0
67721,46347,17,0
67721,46348,17,0
67721,46349,17,0
67721,46350,17,0
67721,46351,17,0
67721,46352,17,0
67721,46353,17,0
67721,46354,17,0
67721,46355,17,0
67721,46356,17,0
67721,46357,17,0
67721,46358,17,0
67721,46359,17,0
67721,46360,17,0
67721,46361,17,0
67721,46362,17,0
67721,46363,17,0
67721,46364,17,0
67721,46365,17,0
67721,46366,17,0
67721,46367,17,0
67721,46368,17,0
67721,46369,17,0
67721,46370,17,0
67721,46371,17,0
67721,46372,17,0
67721,46373,17,0
67721,46374,17,0
67721,46375,17,0
67721,46376,17,0
67721,46377,17,0
67721,46378,17,0
67721,46379,17,0
67721,46380,17,0
67721,46381,17,0
67721,46382,17,0
